Attr_For,Font_Size,Font_Weight,Is_Text,Nearest_Color,Nearest_Bg_Color,Distance_From_Input,Class
0.0,0.5,0.0,0.0,grey,black,0.0322,None
0.0,0.5,0.0,0.0,grey,black,0.0672,None
0.0,0.5,0.0,0.0,grey,black,0.0005,None
0.0,0.5,0.0,0.0,grey,black,0.0005,None
0.0,0.5,0.0,0.0,grey,black,0.0499,None
0.0,0.5,0.0,1.0,grey,black,0.1725,None
0.0,0.5,0.0,1.0,white,black,0.0367,None
0.0,0.5,1.0,1.0,white,black,0.0535,None
0.0,0.4667,0.25,0.0,grey,black,0.0561,None
0.0,1.0,0.0,0.0,grey,black,0.0906,None
0.0,0.5,0.0,0.0,grey,black,0.0404,None
0.0,0.4667,0.25,0.0,grey,black,0.0078,None
0.0,0.4333,0.25,0.0,grey,white,0.043,None
0.0,0.5,0.0,0.0,grey,black,0.0829,None
0.0,0.5,0.0,0.0,grey,black,0.0556,None
0.0,0.5333,0.25,0.0,grey,black,0.0439,None
0.0,0.5333,0.25,0.0,grey,black,0.0142,None
0.0,0.5,0.0,0.0,grey,black,0.0386,None
0.0,0.7,0.0,0.0,white,black,0.0637,None
0.0,0.5,0.0,0.0,grey,black,0.003,None
0.0,0.5,0.0,0.0,grey,black,0.1854,None
0.0,0.5333,0.25,0.0,grey,black,0.0565,None
0.0,0.7,0.0,0.0,white,black,0.07200000000000001,None
0.0,0.5333,0.25,0.0,grey,black,0.0258,None
0.0,0.5,0.0,0.0,grey,black,0.0474,None
0.0,0.5333,0.25,0.0,grey,black,0.0281,None
0.0,0.4667,0.25,0.0,grey,black,0.0077,None
0.0,0.5,0.0,0.0,grey,black,0.0006,None
0.0,0.5,0.0,0.0,grey,black,0.0034,None
0.0,0.5,0.0,0.0,grey,black,0.0742,None
0.0,0.4333,0.25,0.0,grey,white,0.0192,None
0.0,0.4667,0.25,0.0,grey,black,0.0281,None
0.0,0.5,0.25,0.0,white,black,0.0501,None
0.0,0.4333,0.25,0.0,grey,white,0.0569,None
0.0,0.4667,0.25,0.0,grey,black,0.0432,None
0.0,0.5,0.0,0.0,grey,black,0.0606,None
0.0,0.5,0.0,0.0,grey,black,0.0715,None
0.0,0.5,0.0,0.0,grey,black,0.0314,None
0.0,0.5,0.0,0.0,grey,black,0.0754,None
0.0,0.5,0.0,0.0,grey,black,0.0715,None
0.0,0.4667,0.25,0.0,grey,black,0.0121,None
0.0,0.4667,0.25,0.0,grey,black,0.0083,None
0.0,0.6,0.0,1.0,grey,black,0.0233,None
0.0,0.5,0.25,1.0,grey,black,0.035,None
0.0,0.5,0.0,1.0,grey,black,0.0443,None
0.0,0.5,0.25,1.0,grey,white,0.10300000000000001,None
0.0,0.5,0.25,1.0,grey,black,0.0227,None
0.0,0.5,0.0,1.0,grey,black,0.0299,None
0.0,0.5,0.0,1.0,grey,black,0.1862,None
0.0,0.5,0.0,1.0,grey,black,0.0832,None
0.0,0.5,0.0,1.0,grey,black,0.0811,None
0.0,0.5,0.0,1.0,grey,black,0.0023,None
0.0,0.5,0.0,1.0,grey,black,0.0023,None
0.0,0.6,0.0,1.0,grey,black,0.0064,None
0.0,0.5,0.0,1.0,grey,black,0.0822,None
0.0,0.5,0.0,0.0,grey,white,0.0694,None
0.0,0.4667,0.25,0.0,grey,black,0.0557,None
0.0,0.5,0.0,1.0,grey,black,0.0325,None
0.0,0.5,0.0,0.0,grey,black,0.0377,None
0.0,0.4333,0.25,0.0,grey,white,0.038,None
0.0,0.5,0.0,0.0,grey,black,0.03,None
0.0,0.4667,0.25,0.0,grey,black,0.0133,None
0.0,0.5,0.0,0.0,grey,black,0.0006,None
0.0,0.5,0.0,0.0,grey,black,0.0784,None
0.0,0.5,0.0,0.0,grey,black,0.013999999999999999,None
0.0,0.1579,0.25,0.0,grey,black,0.0221,None
0.0,0.4667,0.25,0.0,grey,black,0.0555,None
0.0,0.5,0.0,0.0,grey,black,0.003,None
0.0,0.5,0.0,0.0,grey,black,0.0055,None
0.0,0.4667,0.25,0.0,grey,black,0.0428,None
0.0,0.5,0.0,0.0,grey,black,0.0,None
0.0,0.5,0.0,0.0,grey,black,0.0006,None
0.0,0.5,0.0,1.0,grey,black,0.0382,None
0.0,0.5,0.0,0.0,grey,black,0.0006,None
0.0,0.4333,0.25,0.0,grey,white,0.0337,None
0.0,0.5,0.0,0.0,grey,black,0.0034,None
0.0,0.4667,0.25,0.0,grey,black,0.008,None
0.0,0.5,0.0,0.0,grey,black,0.0034,None
0.0,0.5,0.0,0.0,grey,black,0.0422,None
0.0,0.4333,0.25,0.0,grey,white,0.0206,None
0.0,0.5,0.0,0.0,grey,black,0.0209,None
0.0,0.5,0.0,0.0,grey,black,0.035,None
0.0,0.6333,0.0,0.0,grey,black,0.0829,None
0.0,0.4667,0.25,0.0,grey,black,0.0547,None
0.0,0.4667,0.25,0.0,grey,black,0.0568,None
0.0,0.4667,0.25,0.0,grey,black,0.0226,None
0.0,0.5,0.0,0.0,grey,black,0.0236,None
0.0,0.5,0.0,0.0,grey,black,0.0,None
0.0,0.5,0.0,1.0,grey,black,0.002,None
0.0,0.5,0.25,1.0,grey,black,0.0234,None
0.0,0.5,0.0,0.0,grey,black,0.0797,None
0.0,0.5,0.25,1.0,grey,black,0.0297,None
0.0,0.5,0.25,1.0,grey,black,0.0515,None
0.0,0.5,0.0,1.0,grey,black,0.0682,None
0.0,0.5,0.0,1.0,grey,black,0.0664,None
0.0,0.5,0.0,1.0,grey,black,0.0655,None
0.0,0.5,0.0,1.0,grey,black,0.0655,None
0.0,0.5,0.0,1.0,grey,black,0.002,None
0.0,0.5,0.0,1.0,grey,black,0.0652,None
0.0,0.4,0.0,1.0,grey,black,0.0451,None
0.0,0.5,1.0,1.0,white,black,0.0436,None
0.0,0.5,0.0,1.0,grey,white,0.0499,None
0.0,0.4,0.0,1.0,grey,black,0.0374,None
0.0,0.5,0.25,1.0,grey,black,0.0171,None
0.0,0.5,0.0,1.0,grey,black,0.002,None
0.0,0.5,0.0,1.0,white,black,0.0319,None
0.0,0.4,0.0,1.0,grey,black,0.0823,None
0.0,0.5,0.0,0.0,grey,black,0.0883,None
0.0,0.5,0.0,0.0,grey,white,0.0,None
0.0,0.5333,0.25,0.0,grey,black,0.0179,None
0.0,0.4667,0.25,0.0,grey,black,0.0471,None
0.0,0.4667,0.25,0.0,grey,black,0.057,None
0.0,0.5,0.0,0.0,grey,black,0.0491,None
0.0,0.5,0.0,0.0,grey,black,0.0532,None
0.0,0.5,0.0,0.0,grey,black,0.0034,None
0.0,0.4667,0.25,0.0,grey,black,0.0248,None
0.0,0.5,0.0,0.0,grey,black,0.0152,None
0.0,0.5,0.0,0.0,grey,black,0.0006,None
0.0,0.0,0.0,1.0,grey,black,0.0831,None
0.0,0.5,0.0,1.0,grey,black,0.0373,None
0.0,0.5,0.0,1.0,grey,black,0.084,None
0.0,0.5,0.0,1.0,white,black,0.0571,None
0.0,0.5,0.0,1.0,grey,black,0.0385,None
0.0,0.5,0.0,1.0,white,black,0.0488,None
0.0,0.5,0.0,1.0,white,black,0.0372,None
0.0,0.5,0.25,1.0,grey,black,0.0554,None
0.0,0.6,0.0,1.0,grey,black,0.0242,None
0.0,0.4667,0.25,0.0,grey,black,0.0561,None
0.0,0.5,0.0,0.0,grey,black,0.0659,None
0.0,0.4333,0.25,0.0,grey,white,0.0488,None
0.0,0.4333,0.25,0.0,grey,white,0.0573,None
0.0,0.4667,0.25,0.0,grey,black,0.0293,None
0.0,0.5,0.0,0.0,grey,black,0.005,None
0.0,0.4,0.0,1.0,grey,black,0.0459,None
0.0,0.5,0.0,0.0,grey,black,0.040999999999999995,None
0.0,0.5,0.0,0.0,grey,black,0.0831,None
0.0,0.5,0.0,0.0,grey,white,0.0,None
0.0,0.4667,0.25,0.0,grey,black,0.0463,None
0.0,0.5,0.0,1.0,grey,black,0.0412,None
0.0,0.4667,0.25,0.0,grey,black,0.012,None
0.0,0.5,0.0,1.0,grey,black,0.0353,None
0.0,0.5,0.0,0.0,grey,black,0.0618,None
0.0,0.2105,0.0,0.0,grey,black,0.0229,None
0.0,0.5263,0.0,0.0,white,black,1.0,None
0.0,0.2632,0.25,0.0,grey,black,0.0253,None
0.0,0.5,0.25,1.0,grey,black,0.0531,None
0.0,0.6333,0.0,1.0,grey,black,0.0765,None
1.0,0.5,0.0,1.0,grey,black,0.0028,None
0.0,0.6,0.0,1.0,grey,black,0.0061,None
0.0,0.5,0.25,1.0,grey,black,0.0544,None
0.0,0.4,0.0,1.0,grey,black,0.0939,None
0.0,0.5,0.0,1.0,white,black,0.0326,None
0.0,0.5,0.25,1.0,grey,black,0.0261,None
0.0,0.5,0.0,1.0,grey,white,0.0305,None
0.0,0.5,0.0,1.0,grey,black,0.0736,None
0.0,0.4,0.0,1.0,grey,black,0.0431,None
0.0,0.5,0.0,1.0,grey,black,0.0022,None
0.0,0.6,0.0,1.0,grey,black,0.0155,None
0.0,0.5,0.0,1.0,grey,white,0.0235,None
0.0,0.5,0.25,1.0,grey,black,0.0329,None
0.0,0.5,0.0,1.0,grey,black,0.0416,None
0.0,0.4333,0.0,1.0,grey,black,0.0043,None
0.0,0.5,0.0,1.0,grey,white,0.0169,None
0.0,0.5,0.25,1.0,grey,black,0.0214,None
0.0,0.4,0.0,1.0,grey,black,0.0625,None
0.0,0.5,0.0,1.0,white,black,0.043,None
0.0,0.3667,1.0,1.0,white,green,0.0843,None
0.0,0.5,1.0,1.0,white,black,0.0615,None
0.0,0.5,0.0,1.0,grey,black,0.1689,None
1.0,0.5,0.0,1.0,grey,black,0.0054,None
0.0,0.5,0.25,1.0,grey,black,0.0295,None
0.0,0.5,0.25,1.0,grey,black,0.0362,None
0.0,0.4,0.0,1.0,grey,black,0.0909,None
0.0,0.5,0.25,1.0,grey,black,0.0574,None
1.0,0.5,0.0,1.0,grey,black,0.0028,None
0.0,0.5,0.0,1.0,grey,white,0.0215,None
0.0,0.5,0.0,1.0,grey,white,0.027999999999999997,None
0.0,0.5,0.0,0.0,grey,black,0.057999999999999996,None
0.0,0.5,0.25,1.0,grey,black,0.0558,None
0.0,0.4,0.0,1.0,grey,black,0.0833,None
0.0,0.5,1.0,1.0,white,black,0.0692,None
0.0,0.5,0.0,1.0,white,black,0.0402,None
0.0,0.5,0.0,1.0,grey,black,0.0717,None
0.0,0.5,0.0,1.0,green,black,0.0367,None
0.0,0.5,0.0,1.0,white,black,0.035,None
0.0,0.6,0.0,1.0,grey,black,0.0075,None
0.0,0.5,0.0,0.0,grey,black,0.0317,None
0.0,0.5,0.0,0.0,grey,black,0.0362,None
0.0,0.5,0.0,0.0,grey,white,0.0935,None
0.0,0.5,0.0,0.0,grey,black,0.1742,None
0.0,0.5,0.0,0.0,grey,black,0.0061,None
0.0,0.5,0.0,0.0,grey,black,0.0522,None
0.0,0.5,0.0,1.0,grey,black,0.0749,None
0.0,0.5,0.0,0.0,grey,black,0.1863,None
0.0,0.5,0.0,0.0,grey,black,0.0307,None
0.0,0.0,0.0,1.0,grey,black,0.0781,None
0.0,0.5,0.0,1.0,grey,black,0.035,None
0.0,0.5,0.0,1.0,green,black,0.0458,None
0.0,0.5,0.0,1.0,grey,black,0.0789,None
0.0,0.5,0.0,1.0,grey,white,0.0124,None
0.0,0.5,0.0,1.0,grey,black,0.0348,None
0.0,0.5,0.0,1.0,white,black,0.0537,None
0.0,0.5,0.0,1.0,white,black,0.0459,None
0.0,0.4333,0.0,1.0,grey,black,0.0124,None
0.0,0.5,0.0,1.0,grey,white,0.0079,None
0.0,0.5,0.0,1.0,grey,black,0.0506,None
0.0,0.5,0.0,1.0,grey,black,0.051,None
0.0,0.5,0.0,1.0,grey,white,0.026000000000000002,None
0.0,0.5,0.0,0.0,grey,black,0.0623,None
0.0,0.4,0.0,1.0,grey,black,0.0694,None
0.0,0.5,0.0,1.0,grey,black,0.0726,None
0.0,0.5,0.0,1.0,grey,black,0.0709,None
0.0,0.5,0.0,0.0,grey,black,0.0063,None
0.0,0.5,0.0,0.0,grey,black,0.0494,None
0.0,0.5,0.0,0.0,grey,black,0.0672,None
0.0,0.5,0.0,0.0,grey,black,0.0569,None
0.0,0.5,0.25,0.0,grey,white,0.0129,None
0.0,0.5,0.0,0.0,grey,black,0.0693,None
0.0,0.5,0.0,0.0,grey,black,0.0462,None
0.0,0.5,0.0,0.0,grey,black,0.0096,None
0.0,0.5,0.25,0.0,grey,black,0.0127,None
0.0,0.5,0.0,0.0,grey,black,0.0111,None
0.0,0.5,0.0,0.0,grey,black,0.0728,None
0.0,0.5,0.0,0.0,grey,black,0.062,None
0.0,0.5,0.0,0.0,grey,black,0.0016,None
0.0,0.5,0.0,0.0,grey,black,0.0032,None
0.0,0.5,0.0,0.0,grey,black,0.0016,None
0.0,0.5,0.0,0.0,grey,black,0.0749,None
0.0,0.5,0.0,0.0,grey,black,0.0326,None
0.0,0.5,0.0,0.0,grey,black,0.0028,None
0.0,0.5,0.25,0.0,green,black,0.0332,None
0.0,0.5,0.0,0.0,grey,black,0.0,None
0.0,0.5,0.0,0.0,grey,black,0.0329,None
0.0,0.5,0.0,0.0,grey,black,0.0499,None
0.0,0.7,0.0,0.0,white,black,0.0677,None
0.0,0.5,0.0,0.0,grey,black,0.008,None
0.0,0.5,0.0,0.0,grey,black,0.0073,None
0.0,0.5,0.0,0.0,grey,black,0.0005,None
0.0,0.5,0.0,0.0,grey,black,0.009000000000000001,None
0.0,0.5,0.0,0.0,grey,black,0.0604,None
0.0,0.5,0.0,0.0,grey,black,0.0455,None
0.0,0.5,0.0,0.0,grey,black,0.0569,None
0.0,0.5,0.0,0.0,grey,black,0.0779,None
0.0,0.5,0.0,0.0,grey,black,0.0089,None
0.0,0.5,1.0,0.0,grey,black,0.1937,None
0.0,0.5,0.0,1.0,grey,black,0.1872,None
0.0,0.5,0.0,1.0,grey,black,0.0083,None
0.0,0.5,0.0,1.0,grey,black,0.0066,None
1.0,0.5,0.0,1.0,grey,black,0.0095,None
0.0,0.4,0.0,1.0,grey,black,0.052000000000000005,None
0.0,0.5,1.0,1.0,white,black,0.0507,None
0.0,0.5,0.0,1.0,grey,white,0.057999999999999996,None
0.0,0.4,0.0,1.0,grey,black,0.0444,None
0.0,0.5,0.25,1.0,grey,black,0.0227,None
0.0,0.5,0.0,1.0,grey,black,0.0022,None
0.0,0.5,0.0,1.0,white,black,0.0376,None
0.0,0.5,0.25,1.0,grey,white,0.09,None
0.0,0.6333,0.0,0.0,grey,black,0.0779,None
0.0,0.5,0.0,0.0,grey,black,0.0075,None
0.0,0.5,0.0,1.0,grey,white,0.0326,None
0.0,0.5,0.0,0.0,grey,black,0.057999999999999996,None
0.0,0.5,0.0,0.0,grey,black,0.0095,None
0.0,0.5,0.0,0.0,grey,black,0.0032,None
0.0,0.5,0.0,0.0,grey,black,0.1682,None
0.0,0.5,0.0,0.0,grey,black,0.0829,None
0.0,0.5,0.0,0.0,grey,black,0.0316,None
0.0,0.5,0.0,0.0,grey,black,0.0501,None
0.0,0.5,0.0,0.0,grey,black,0.057999999999999996,None
0.0,0.5,0.0,0.0,grey,black,0.0168,None
0.0,0.5,0.0,0.0,grey,black,0.0385,None
0.0,0.5,0.0,0.0,grey,black,0.0522,None
0.0,0.7,0.0,0.0,white,black,0.0599,None
0.0,0.5,0.0,0.0,grey,black,0.0407,None
0.0,0.5,0.0,0.0,grey,black,0.0737,None
0.0,0.5,0.0,0.0,grey,black,0.0032,None
0.0,0.5,0.0,0.0,grey,black,0.0782,None
0.0,0.5,0.0,0.0,grey,black,0.0354,None
0.0,0.5,0.25,1.0,grey,black,0.0617,None
0.0,0.5,0.0,1.0,white,black,0.0303,None
0.0,0.5,0.0,0.0,grey,black,0.1648,None
0.0,0.5,0.0,0.0,grey,black,0.0337,None
0.0,0.5,0.0,0.0,grey,black,0.0549,None
0.0,0.5,0.0,0.0,grey,black,0.0037,None
0.0,0.5,0.0,0.0,grey,black,0.0078,None
0.0,0.5,0.0,0.0,grey,black,0.1648,None
0.0,0.6667,0.25,0.0,grey,black,0.0228,None
0.0,0.5,0.0,0.0,grey,black,0.0085,None
0.0,0.5,0.0,0.0,grey,black,0.0496,None
0.0,0.5,0.0,0.0,grey,black,0.0439,None
0.0,0.5,0.0,0.0,grey,white,0.0512,None
0.0,0.5,0.0,0.0,grey,black,0.0313,None
0.0,0.5,0.0,0.0,grey,black,0.0509,None
0.0,0.5,0.0,0.0,grey,black,0.0386,None
0.0,0.6667,0.25,0.0,white,black,0.0512,None
0.0,0.7,0.0,0.0,white,black,0.0565,None
0.0,0.7,0.25,0.0,white,black,0.0464,None
0.0,0.5,0.0,0.0,grey,black,0.0588,None
0.0,0.5,0.0,0.0,grey,black,0.153,None
0.0,0.5,0.25,0.0,grey,black,0.0189,None
0.0,0.6333,0.0,0.0,grey,black,0.0503,None
0.0,0.5,0.0,0.0,grey,black,0.0634,None
0.0,0.5,0.0,0.0,grey,black,0.0439,None
0.0,0.5,0.0,0.0,grey,black,0.0585,None
0.0,0.5,0.0,0.0,grey,black,0.0549,None
0.0,0.5,0.0,0.0,grey,black,0.0005,None
0.0,0.5,0.0,0.0,grey,black,0.0699,None
0.0,0.5,0.0,0.0,grey,black,0.0176,None
0.0,0.5,0.0,0.0,grey,black,0.003,None
0.0,0.5,0.0,0.0,grey,black,0.028999999999999998,None
0.0,0.5,0.0,0.0,grey,black,0.1471,None
0.0,0.5,0.0,0.0,grey,black,0.0368,None
0.0,0.5,0.0,0.0,grey,black,0.0269,None
0.0,0.5,0.0,0.0,grey,black,0.0127,None
0.0,0.5,0.0,0.0,grey,black,0.0332,None
0.0,0.5,0.0,1.0,grey,black,0.0268,None
0.0,1.0,0.0,0.0,grey,black,0.0649,None
0.0,0.5,0.0,0.0,grey,black,0.0184,None
0.0,0.5,0.0,0.0,grey,black,0.076,None
0.0,0.5,0.0,0.0,grey,black,0.0455,None
0.0,0.5,0.0,0.0,grey,black,0.0317,None
0.0,0.5,0.0,0.0,green,black,0.0332,None
0.0,0.5,0.0,0.0,grey,black,0.0326,None
0.0,0.5,0.0,0.0,grey,green,0.0512,None
0.0,0.5,0.0,0.0,grey,black,0.0,None
0.0,0.5,0.0,0.0,grey,black,0.1742,None
0.0,0.5,0.0,0.0,grey,black,0.0332,None
0.0,0.5,0.0,0.0,grey,black,0.065,None
0.0,0.5,0.0,1.0,grey,black,0.0369,None
0.0,0.5,0.0,1.0,grey,black,0.0316,None
0.0,0.7,0.0,0.0,white,black,0.0638,None
0.0,0.5,0.0,0.0,grey,black,0.0495,None
0.0,0.5,0.0,0.0,white,black,0.0533,None
0.0,0.5,0.0,0.0,grey,black,0.0549,None
0.0,0.5,0.0,0.0,grey,black,0.0475,None
0.0,0.5,0.0,0.0,grey,black,0.0775,None
0.0,0.5,0.0,0.0,grey,black,0.1471,None
0.0,0.5,0.0,0.0,grey,black,0.0731,None
0.0,0.5,0.0,0.0,grey,black,0.0368,None
0.0,0.5,0.0,0.0,grey,black,0.0634,None
0.0,0.5,0.0,0.0,grey,black,0.0538,None
0.0,0.5,0.0,0.0,grey,black,0.0474,None
0.0,0.5,0.0,0.0,grey,black,0.0872,None
0.0,0.5,0.0,1.0,white,black,0.0333,None
0.0,0.5,0.0,1.0,grey,black,0.0147,None
0.0,0.5,0.0,0.0,grey,black,0.0538,None
0.0,0.6667,0.25,0.0,grey,black,0.0177,None
0.0,0.5,0.0,0.0,grey,white,0.0588,None
0.0,0.5,0.0,1.0,grey,black,0.0342,None
0.0,0.5,0.0,0.0,grey,black,0.066,None
0.0,0.5,0.0,0.0,grey,black,0.0648,None
0.0,0.5,0.25,0.0,grey,black,0.019,None
0.0,0.6,0.0,0.0,grey,black,0.0066,None
0.0,0.5,0.0,0.0,grey,black,0.0424,None
0.0,0.5,0.0,0.0,grey,black,0.0687,None
0.0,0.5,0.25,0.0,grey,white,0.0179,None
0.0,0.5,0.0,0.0,grey,black,0.0085,None
0.0,0.5,0.0,0.0,grey,black,0.0084,None
0.0,0.5,0.0,0.0,grey,black,0.0495,None
0.0,0.5,0.25,0.0,white,black,0.08800000000000001,None
0.0,0.5,0.0,0.0,grey,black,0.162,None
0.0,0.5,0.0,0.0,grey,black,0.0023,None
0.0,0.5,0.0,0.0,grey,black,0.0005,None
0.0,0.5,0.0,0.0,grey,black,0.0672,None
0.0,0.5,0.25,1.0,grey,black,0.0521,None
0.0,0.5,0.0,1.0,grey,black,0.0028,None
0.0,0.5,0.0,1.0,grey,black,0.0028,None
0.0,0.5,0.25,1.0,grey,black,0.0144,None
0.0,0.5,0.0,1.0,grey,black,0.0332,None
0.0,0.5,0.0,1.0,grey,black,0.0359,None
0.0,0.5,0.0,1.0,grey,black,0.0387,None
0.0,0.5,0.0,1.0,grey,black,0.0305,None
0.0,1.0,0.0,1.0,grey,black,0.0651,None
0.0,0.5,0.0,1.0,grey,black,0.0028,None
0.0,0.4,0.0,1.0,grey,black,0.0587,None
0.0,0.5,0.0,1.0,grey,black,0.0044,None
0.0,0.5,0.0,0.0,grey,black,0.0728,None
0.0,0.5,0.0,0.0,grey,black,0.0278,None
0.0,0.5,0.0,0.0,grey,black,0.066,None
0.0,0.5,0.0,0.0,grey,black,0.0657,None
0.0,0.5,0.0,0.0,grey,black,0.0902,None
0.0,0.5,0.0,0.0,grey,black,0.0576,None
0.0,0.5,0.0,0.0,grey,black,0.0347,None
0.0,0.5,0.0,0.0,grey,black,0.0567,None
0.0,0.5,0.0,0.0,grey,black,0.0549,None
0.0,0.5,0.0,0.0,grey,black,0.0347,None
0.0,0.5,0.0,0.0,grey,black,0.0047,None
0.0,0.5,0.0,0.0,grey,black,0.0413,None
0.0,0.5,0.0,0.0,grey,black,0.153,None
0.0,0.5,0.0,0.0,grey,black,0.0292,None
0.0,0.5,0.0,0.0,grey,black,0.065,None
0.0,0.5,0.0,0.0,grey,black,0.0439,None
0.0,0.0,0.0,1.0,grey,black,0.0728,None
0.0,0.5,0.0,1.0,grey,black,0.0331,None
0.0,0.5,0.0,0.0,grey,black,0.0503,None
0.0,0.5,0.0,1.0,grey,black,0.0736,None
0.0,0.5,0.0,1.0,white,black,0.0435,None
0.0,0.5,0.0,1.0,grey,black,0.0085,None
0.0,0.5,0.0,0.0,grey,white,0.0,None
0.0,0.5,0.25,1.0,grey,black,0.0486,None
0.0,0.5,0.25,1.0,grey,black,0.0191,None
0.0,0.5,0.0,0.0,grey,black,0.0116,None
0.0,0.5,0.0,0.0,grey,black,0.0579,None
0.0,0.5,0.0,0.0,grey,black,0.066,None
0.0,0.5,0.0,0.0,grey,black,1.0,None
0.0,0.5,1.0,0.0,grey,black,0.1723,None
0.0,0.5,0.0,0.0,grey,black,0.0361,None
0.0,0.5,0.0,0.0,grey,black,0.0433,None
0.0,0.5,0.0,0.0,grey,black,0.0439,None
0.0,0.5,0.0,0.0,grey,black,0.0487,None
0.0,0.5,0.0,1.0,white,black,0.0508,None
0.0,0.2105,0.0,0.0,grey,black,0.0077,None
0.0,0.5,0.0,0.0,grey,black,0.0515,None
0.0,0.5,0.0,0.0,grey,black,0.0445,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,1.0,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.25,0.0,grey,white,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.5263,0.25,0.0,white,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.25,1.0,grey,white,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.25,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2632,0.25,0.0,grey,black,0.0236,None
0.0,0.2632,0.25,0.0,grey,black,0.0169,None
0.0,0.2632,0.25,0.0,grey,black,0.0262,None
0.0,0.2105,0.0,0.0,grey,black,0.1009,None
0.0,1.0,0.0,0.0,grey,black,0.0283,None
0.0,0.2632,0.25,0.0,grey,black,0.019,None
0.0,0.1579,0.25,0.0,grey,black,0.0221,None
1.0,0.2105,0.0,0.0,grey,black,0.0005,None
0.0,0.2105,0.0,1.0,white,black,1.0,None
0.0,0.0526,0.0,1.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.25,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.6842,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,1.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,white,1.0,None
0.0,0.2105,0.25,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,white,1.0,None
0.0,0.1579,0.25,0.0,grey,black,0.0153,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,1.0,0.0,0.0,grey,black,1.0,None
0.0,0.6842,0.0,0.0,grey,black,1.0,None
0.0,0.4211,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.2105,0.0,0.0,grey,black,1.0,None
0.0,0.5,0.0,0.0,grey,black,0.0347,None
0.0,0.2105,0.0,0.0,grey,black,0.0363,None
0.0,0.1053,0.25,0.0,grey,white,0.0384,None
0.0,0.2105,0.0,0.0,grey,black,0.0244,None
0.0,0.4737,0.25,0.0,white,black,0.0193,None
0.0,0.1053,0.25,0.0,grey,white,0.0153,None
0.0,0.1053,0.25,0.0,grey,white,0.0367,None
0.0,0.2105,0.0,0.0,grey,black,0.0058,None
0.0,0.1053,0.25,0.0,grey,white,0.0267,None
0.0,0.2105,0.0,0.0,grey,black,0.0233,None
0.0,0.2105,0.0,0.0,grey,black,0.0032,None
0.0,0.1579,0.25,0.0,grey,black,0.0192,None
